0.000000,60.290131,60.290131 
1.132384,60.289177,60.281935 
2.264767,60.287868,60.273719 
3.397151,60.286201,60.265463 
4.529534,60.285446,60.257146 
5.661918,60.287296,60.248749 
6.794301,60.288895,60.240251 
7.926685,60.290241,60.231631 
9.059068,60.291340,60.222871 
10.191452,60.292183,60.213949 
11.323835,60.292774,60.204846 
12.456219,60.293114,60.195541 
13.588602,60.293205,60.186014 
14.720986,60.293282,60.176245 
15.853369,60.293293,60.166214 
16.985753,60.293186,60.155900 
18.118136,60.292965,60.145284 
19.250520,60.292622,60.134345 
20.382903,60.292164,60.123064 
21.515287,60.291588,60.111419 
22.647670,60.290894,60.099391 
23.780054,60.282253,60.086959 
24.912437,60.252563,60.074104 
26.044821,60.223251,60.060806 
27.177204,60.194313,60.047043 
28.309588,60.165749,60.032796 
29.441972,60.137562,60.018045 
30.574355,60.109749,60.002770 
31.706739,60.082310,59.986950 
32.839122,60.055248,59.970565 
33.971506,60.011780,59.953595 
35.103889,59.964119,59.936020 
36.236273,59.917820,59.917820 
37.368656,59.872887,59.898993 
38.501040,59.829315,59.879613 
39.633423,59.787106,59.859771 
40.765807,59.746262,59.839560 
41.898190,59.706783,59.819071 
43.030574,59.671745,59.798398 
44.162957,59.647663,59.777631 
45.295341,59.624573,59.756862 
46.427724,59.602474,59.736185 
47.560108,59.581371,59.715690 
48.692491,59.561260,59.695470 
49.824875,59.542145,59.675616 
50.957258,59.524021,59.656222 
52.089642,59.506893,59.637378 
53.222025,59.490459,59.619178 
54.354409,59.474068,59.601712 
55.486792,59.457706,59.585073 
56.619176,59.441372,59.569353 
57.751559,59.425060,59.554644 
58.883943,59.408779,59.541038 
60.016327,59.392525,59.528628 
61.148710,59.376297,59.517504 
62.281094,59.363628,59.507759 
63.413477,59.364616,59.499485 
64.545861,59.368374,59.492775 
65.678244,59.374855,59.487720 
66.810628,59.381538,59.484411 
67.943011,59.388424,59.482943 
69.075395,59.395512,59.483405 
70.207778,59.402805,59.485890 
71.340162,59.410301,59.490491 
72.472545,59.497299,59.497299 
73.604929,59.618614,59.506374 
74.737312,59.738270,59.517642 
75.869696,59.856266,59.530999 
77.002079,59.972603,59.546338 
78.134463,60.087280,59.563555 
79.266846,60.200302,59.582544 
80.399230,60.311661,59.603199 
81.531613,60.404373,59.625414 
82.663997,60.415199,59.649086 
83.796380,60.425797,59.674107 
84.928764,60.436157,59.700372 
86.061147,60.446281,59.727776 
87.193531,60.456177,59.756214 
88.325915,60.465839,59.785579 
89.458298,60.475266,59.815767 
90.590682,60.484459,59.846672 
91.723065,60.475563,59.878188 
92.855449,60.456928,59.910210 
93.987832,60.437851,59.942632 
95.120216,60.418331,59.975349 
96.252599,60.398369,60.008256 
97.384983,60.377968,60.041246 
98.517366,60.357124,60.074215 
99.649750,60.335835,60.107056 
100.782133,60.317749,60.139666 
101.914517,60.321037,60.171937 
103.046900,60.323078,60.203764 
104.179284,60.323868,60.235042 
105.311667,60.326351,60.265666 
