0.000000,60.290131,60.290131 
1.132384,60.289177,60.290600 
2.264767,60.287868,60.291062 
3.397151,60.286201,60.291510 
4.529534,60.285446,60.291938 
5.661918,60.287296,60.292339 
6.794301,60.288895,60.292705 
7.926685,60.290241,60.293029 
9.059068,60.291340,60.293306 
10.191452,60.292183,60.293528 
11.323835,60.292774,60.293688 
12.456219,60.293114,60.293779 
13.588602,60.293205,60.293795 
14.720986,60.293282,60.293728 
15.853369,60.293293,60.293572 
16.985753,60.293186,60.293320 
18.118136,60.292965,60.292965 
19.250520,60.292622,60.292502 
20.382903,60.292164,60.291935 
21.515287,60.291588,60.291271 
22.647670,60.290894,60.290516 
23.780054,60.282253,60.289675 
24.912437,60.252563,60.288755 
26.044821,60.223251,60.287763 
27.177204,60.194313,60.286703 
28.309588,60.165749,60.285583 
29.441972,60.137562,60.284409 
30.574355,60.109749,60.283187 
31.706739,60.082310,60.281923 
32.839122,60.055248,60.280623 
33.971506,60.011780,60.279293 
35.103889,59.964119,60.277940 
36.236273,59.917820,60.276569 
37.368656,59.872887,60.275187 
38.501040,59.829315,60.273801 
39.633423,59.787106,60.272415 
40.765807,59.746262,60.271037 
41.898190,59.706783,60.269673 
43.030574,59.671745,60.268328 
44.162957,59.647663,60.267009 
45.295341,59.624573,60.265723 
46.427724,59.602474,60.264474 
47.560108,59.581371,60.263270 
48.692491,59.561260,60.262117 
49.824875,59.542145,60.261020 
50.957258,59.524021,60.259986 
52.089642,59.506893,60.259022 
53.222025,59.490459,60.258133 
54.354409,59.474068,60.257325 
55.486792,59.457706,60.256605 
56.619176,59.441372,60.255978 
57.751559,59.425060,60.255452 
58.883943,59.408779,60.255032 
60.016327,59.392525,60.254724 
61.148710,59.376297,60.254535 
62.281094,59.363628,60.254470 
63.413477,59.364616,60.254536 
64.545861,59.368374,60.254740 
65.678244,59.374855,60.255086 
66.810628,59.381538,60.255582 
67.943011,59.388424,60.256233 
69.075395,59.395512,60.257046 
70.207778,59.402805,60.258027 
71.340162,59.410301,60.259182 
72.472545,59.497299,60.260518 
73.604929,59.618614,60.262039 
74.737312,59.738270,60.263754 
75.869696,59.856266,60.265667 
77.002079,59.972603,60.267785 
78.134463,60.087280,60.270114 
79.266846,60.200302,60.272660 
80.399230,60.311661,60.275430 
81.531613,60.404373,60.278430 
82.663997,60.415199,60.281665 
83.796380,60.425797,60.285142 
84.928764,60.436157,60.288868 
86.061147,60.446281,60.292847 
87.193531,60.456177,60.297088 
88.325915,60.465839,60.301594 
89.458298,60.475266,60.306374 
90.590682,60.484459,60.311433 
91.723065,60.475563,60.316777 
92.855449,60.456928,60.322412 
93.987832,60.437851,60.328345 
95.120216,60.418331,60.334581 
96.252599,60.398369,60.341128 
97.384983,60.377968,60.347990 
98.517366,60.357124,60.355175 
99.649750,60.335835,60.362688 
100.782133,60.317749,60.370536 
101.914517,60.321037,60.378724 
103.046900,60.323078,60.387259 
104.179284,60.323868,60.396148 
105.311667,60.326351,60.405395 
106.444051,60.335953,60.415009 
107.576434,60.344688,60.424993 
108.708818,60.352554,60.435356 
109.841201,60.359554,60.446102 
110.973585,60.383850,60.457239 
112.105968,60.417313,60.468772 
113.238352,60.448795,60.480707 
114.370735,60.478294,60.493051 
115.503119,60.505810,60.505810 
116.635503,60.531345,60.518985 
117.767886,60.554897,60.532563 
118.900270,60.576466,60.546523 
120.032653,60.595482,60.560846 
121.165037,60.608246,60.575513 
122.297420,60.619877,60.590505 
123.429804,60.630375,60.605802 
124.562187,60.639740,60.621385 
125.694571,60.647972,60.637236 
126.826954,60.655071,60.653334 
127.959338,60.661034,60.669661 
129.091721,60.665867,60.686198 
130.224105,60.684364,60.702924 
131.356488,60.713554,60.719821 
132.488872,60.743622,60.736869 
133.621255,60.774570,60.754050 
134.753639,60.806400,60.771344 
